DateTime,air_pressure,humidity,rainfall,temperature,wind_direction,wind_speed,PM2.5,PM10,Month,day_of_week
2020-12-05,1009.505,87.5,0.0,27.2,0.0,0.0,31.0,54.0,12,5
2020-12-06,1010.39,84.0,0.0,26.75,15.0,2.0,31.0,49.0,12,6
2020-12-07,1010.88,88.0,0.0,26.35,10.0,1.0,35.0,55.0,12,0
2020-12-08,1010.425,89.5,0.0,27.05,0.0,0.0,34.0,52.0,12,1
2020-12-09,1008.95,92.5,13.6,26.950000000000003,0.0,0.0,35.0,55.0,12,2
2020-12-10,1008.985,94.0,9.4,25.6,20.0,1.5,32.0,48.0,12,3
2020-12-11,1008.755,91.0,0.0,26.5,0.0,0.0,38.0,58.0,12,4
2020-12-12,1007.885,90.5,3.4,27.1,0.0,0.0,44.0,66.0,12,5
2020-12-13,1008.18,94.0,15.8,25.5,0.0,0.0,31.0,45.0,12,6
2020-12-14,1007.905,91.0,0.0,27.25,35.0,1.0,27.0,40.0,12,0
2020-12-15,1009.18,90.0,3.8,27.55,25.0,1.5,25.0,41.0,12,1
2020-12-16,1009.635,91.0,33.6,26.3,50.0,4.0,25.0,38.0,12,2
2020-12-17,1009.235,96.5,69.4,24.8,0.0,0.0,24.0,35.0,12,3
2020-12-18,1009.335,97.0,20.8,24.65,0.0,0.0,27.0,39.0,12,4
2020-12-19,1009.395,92.0,25.8,25.55,0.0,0.0,27.0,42.0,12,5
2020-12-20,1010.285,94.0,6.8,25.9,0.0,0.0,25.0,38.0,12,6
2020-12-21,1009.005,88.0,4.0,26.45,0.0,0.0,28.0,45.0,12,0
2020-12-22,1008.855,86.5,0.8,26.450000000000003,0.0,0.0,32.0,55.0,12,1
2020-12-23,1007.86,91.5,5.8,25.85,0.0,0.0,28.0,42.0,12,2
2020-12-24,1007.13,95.5,10.4,24.9,0.0,0.0,20.0,30.0,12,3
2020-12-25,1006.995,91.5,3.6,26.9,0.0,0.0,11.0,24.0,12,4
2020-12-26,1008.285,93.5,47.2,26.25,0.0,0.0,8.0,22.0,12,5
2020-12-27,1008.425,89.5,0.0,27.35,0.0,0.0,13.0,26.0,12,6
2020-12-28,1008.23,88.0,0.0,27.1,15.0,1.5,13.0,30.0,12,0
2020-12-29,1008.32,86.0,0.0,27.45,40.0,4.0,16.0,33.0,12,1
2020-12-30,1008.17,88.5,0.0,27.05,25.0,1.0,19.0,37.0,12,2
2020-12-31,1008.95,89.0,0.8,26.1,25.0,1.0,17.0,34.0,12,3
2021-01-01,1009.52,90.0,12.8,26.85,35.0,3.5,20.0,41.0,1,4
2021-01-02,1009.77,92.0,21.6,26.55,0.0,0.0,16.0,35.0,1,5
2021-01-03,1008.705,86.5,63.4,26.5,20.0,2.0,15.0,31.0,1,6
2021-01-04,1008.785,92.5,15.6,26.2,35.0,1.5,12.0,25.0,1,0
2021-01-05,1009.245,91.0,49.2,26.5,25.0,1.5,14.0,28.0,1,1
2021-01-06,1008.385,89.0,6.0,26.35,0.0,0.0,11.0,25.0,1,2
2021-01-07,1007.53,87.5,0.0,27.1,0.0,0.0,11.0,28.0,1,3
2021-01-08,1007.315,82.0,0.4,27.15,55.0,3.5,12.0,35.0,1,4
2021-01-09,1008.16,81.5,0.0,27.0,120.0,5.0,13.0,38.0,1,5
2021-01-10,1008.76,90.5,43.8,25.5,25.0,2.0,16.0,33.0,1,6
2021-01-11,1009.315,91.0,8.8,24.5,65.0,4.5,14.0,35.0,1,0
2021-01-12,1009.895,84.5,3.8,25.55,65.0,4.0,14.0,37.0,1,1
2021-01-13,1010.255,87.0,0.0,26.05,80.0,4.5,20.0,41.0,1,2
2021-01-14,1009.64,93.0,0.0,25.9,20.0,2.0,21.0,41.0,1,3
2021-01-15,1008.225,83.0,0.0,26.35,75.0,3.5,23.0,43.0,1,4
2021-01-16,1008.325,82.0,0.0,26.1,45.0,4.5,18.0,37.0,1,5
2021-01-17,1009.72,82.0,0.0,26.6,0.0,0.0,19.0,40.0,1,6
2021-01-18,1010.18,85.5,0.0,26.2,55.0,4.5,21.0,49.0,1,0
2021-01-19,1009.68,83.0,0.0,25.8,90.0,4.0,23.0,49.0,1,1
2021-01-20,1010.26,82.0,0.0,25.95,50.0,5.0,17.0,35.0,1,2
2021-01-21,1009.64,81.5,0.0,26.35,0.0,0.0,29.0,52.0,1,3
2021-01-22,1009.1,83.0,0.0,26.7,0.0,0.0,34.0,55.0,1,4
2021-01-23,1008.765,81.5,0.0,27.15,0.0,0.0,22.0,38.0,1,5
2021-01-24,1009.375,82.0,0.0,26.55,0.0,0.0,15.0,29.0,1,6
2021-01-25,1009.335,75.5,0.0,26.65,45.0,2.0,13.0,28.0,1,0
2021-01-26,1008.865,79.5,0.0,26.55,0.0,0.0,18.0,35.0,1,1
2021-01-27,1008.565,79.0,0.0,27.0,0.0,0.0,12.0,28.0,1,2
2021-01-28,1009.96,82.0,0.0,27.05,80.0,5.5,14.0,31.0,1,3
2021-01-29,1010.515,78.5,0.0,26.5,90.0,5.5,16.0,36.0,1,4
2021-01-30,1010.655,74.5,0.0,26.7,90.0,4.0,19.0,43.0,1,5
2021-01-31,1010.99,77.0,0.6,26.55,15.0,1.0,21.0,45.0,1,6
2021-02-01,1011.21,80.0,0.6,26.700000000000003,60.0,5.0,16.0,39.0,2,0
2021-02-02,1011.455,82.5,0.6,26.65,45.0,4.0,17.0,39.0,2,1
2021-02-03,1010.745,79.0,0.6,26.6,85.0,4.0,19.0,41.0,2,2
2021-02-26,1006.79,73.0,0.0,28.2,0.0,0.0,25.0,45.0,2,4
2021-02-27,1006.63,76.0,0.0,28.0,0.0,0.0,24.0,45.0,2,5
2021-02-28,1007.815,79.0,0.0,27.6,0.0,0.0,29.0,50.0,2,6
2021-03-01,1010.015,79.5,0.0,27.65,0.0,0.0,19.0,36.0,3,0
2021-03-02,1010.195,78.5,0.0,27.55,0.0,0.0,19.0,34.0,3,1
2021-03-03,1010.23,77.0,7.6,28.1,0.0,0.0,13.0,28.0,3,2
2021-03-04,1010.52,80.5,1.4,27.8,100.0,4.5,13.0,28.0,3,3
2021-03-05,1010.195,74.5,0.0,28.6,65.0,5.5,13.0,34.0,3,4
2021-03-06,1010.585,79.5,0.0,27.35,30.0,2.5,13.0,30.0,3,5
2021-03-07,1010.895,77.5,0.0,27.45,0.0,0.0,13.0,30.0,3,6
2021-03-08,1010.885,78.5,0.0,27.2,55.0,5.0,11.0,27.0,3,0
2021-03-09,1011.215,77.0,0.0,27.55,0.0,0.0,17.0,35.0,3,1
2021-03-10,1011.065,75.5,0.0,27.75,0.0,0.0,17.0,38.0,3,2
2021-03-11,1010.425,77.5,0.0,27.9,0.0,0.0,14.0,34.0,3,3
2021-03-12,1010.665,79.5,0.0,28.0,15.0,2.5,15.0,35.0,3,4
2021-03-13,1011.34,75.0,0.0,28.0,30.0,2.0,17.0,38.0,3,5
2021-03-14,1009.5,76.0,0.0,27.75,0.0,0.0,17.0,37.0,3,6
2021-03-15,1008.52,79.0,0.0,27.6,10.0,1.5,16.0,38.0,3,0
2021-03-16,1008.355,79.0,0.0,27.55,40.0,3.5,15.0,34.0,3,1
2021-03-17,1008.395,82.5,0.0,27.200000000000003,0.0,0.0,19.0,38.0,3,2
2021-03-18,1008.14,84.5,0.0,27.25,0.0,0.0,22.0,42.0,3,3
2021-03-19,1007.6,83.5,0.0,27.15,0.0,0.0,18.0,37.0,3,4
2021-03-20,1006.48,77.5,0.0,27.75,0.0,0.0,18.0,36.0,3,5
2021-03-21,1006.47,77.5,0.0,28.25,0.0,0.0,16.0,32.0,3,6
2021-03-22,1008.17,76.5,0.0,28.450000000000003,0.0,0.0,11.0,23.0,3,0
2021-03-23,1009.115,81.5,9.0,27.6,0.0,0.0,15.0,37.0,3,1
2021-03-24,1007.93,83.5,34.4,27.1,0.0,0.0,14.0,32.0,3,2
2021-03-25,1007.94,79.0,0.0,28.15,55.0,3.5,13.0,30.0,3,3
2021-03-26,1007.63,82.5,20.1,27.6,0.0,0.0,14.0,32.0,3,4
2021-03-27,1007.035,80.0,0.0,28.15,0.0,0.0,12.0,28.0,3,5
2021-03-28,1006.77,84.5,66.0,26.65,0.0,0.0,10.0,21.0,3,6
2021-03-29,1006.7,82.5,0.0,27.75,0.0,0.0,12.0,28.0,3,0
2021-03-30,1005.57,81.5,10.2,27.35,0.0,0.0,15.0,33.0,3,1
2021-03-31,1005.02,91.5,45.6,25.55,0.0,0.0,12.0,30.0,3,2
2021-04-01,1005.065,93.5,1.6,26.05,0.0,0.0,17.0,38.0,4,3
2021-04-02,1006.505,79.5,0.2,27.7,100.0,2.0,17.0,37.0,4,4
2021-04-03,1006.025,82.0,0.0,27.3,0.0,0.0,23.0,46.0,4,5
2021-04-04,1006.74,89.0,0.4,26.0,0.0,0.0,19.0,39.0,4,6
2021-04-05,1008.06,82.5,0.6,28.45,0.0,0.0,17.0,38.0,4,0
2021-04-06,1008.33,80.0,0.0,28.4,0.0,0.0,12.0,29.0,4,1
2021-04-07,1009.265,77.0,0.0,27.4,0.0,0.0,16.0,34.0,4,2
2021-04-08,1008.725,84.0,0.0,27.1,0.0,0.0,21.0,40.0,4,3
2021-04-09,1008.81,72.5,0.0,28.9,0.0,0.0,22.0,44.0,4,4
2021-04-10,1008.645,78.5,0.0,28.65,0.0,0.0,24.0,45.0,4,5
2021-04-11,1010.03,73.5,8.6,29.05,0.0,0.0,23.0,44.0,4,6
2021-04-12,1009.74,80.5,0.0,27.35,0.0,0.0,16.0,32.0,4,0
2021-04-13,1009.92,93.0,5.2,25.8,0.0,0.0,17.0,33.0,4,1
2021-04-14,1009.85,86.5,0.0,26.9,0.0,0.0,16.0,30.0,4,2
2021-04-15,1008.895,91.0,10.4,26.15,0.0,0.0,19.0,36.0,4,3
2021-04-16,1008.855,93.5,0.8,26.05,0.0,0.0,21.0,42.0,4,4
2021-04-17,1009.75,79.5,0.0,28.0,0.0,0.0,18.0,35.0,4,5
2021-04-18,1010.28,81.0,18.4,28.05,0.0,0.0,13.0,29.0,4,6
2021-04-19,1008.8,82.0,9.4,27.55,0.0,0.0,14.0,32.0,4,0
2021-04-20,1008.905,85.5,2.2,27.45,0.0,0.0,14.0,32.0,4,1
2021-04-21,1007.945,77.0,0.0,28.5,0.0,0.0,14.0,31.0,4,2
2021-04-22,1008.065,87.0,3.8,26.95,0.0,0.0,19.0,37.0,4,3
2021-04-23,1008.03,84.0,0.4,26.6,85.0,1.5,20.0,40.0,4,4
2021-04-24,1008.06,76.5,0.0,28.35,90.0,2.5,15.0,31.0,4,5
2021-04-25,1008.12,85.5,0.0,27.15,0.0,0.0,15.0,31.0,4,6
2021-04-26,1007.88,82.0,0.0,28.1,0.0,0.0,18.0,35.0,4,0
2021-04-27,1008.865,89.5,2.0,26.1,0.0,0.0,12.0,26.0,4,1
2021-04-28,1009.66,83.5,0.0,27.6,0.0,0.0,16.0,34.0,4,2
2021-04-29,1009.16,88.5,0.0,25.9,0.0,0.0,20.0,38.0,4,3
2021-04-30,1008.595,85.5,0.0,26.1,0.0,0.0,20.0,36.0,4,4
2021-05-01,1008.595,78.0,0.0,29.05,0.0,0.0,18.0,34.0,5,5
2021-05-02,1007.885,82.0,0.0,28.55,0.0,0.0,15.0,30.0,5,6
2021-05-03,1006.69,79.0,0.0,29.15,0.0,0.0,15.0,30.0,5,0
2021-05-04,1005.99,90.5,16.0,26.65,0.0,0.0,13.0,29.0,5,1
2021-05-05,1006.68,93.5,33.8,26.0,0.0,0.0,10.0,25.0,5,2
2021-05-06,1008.955,96.5,45.2,24.8,0.0,0.0,12.0,27.0,5,3
2021-05-07,1008.53,81.5,0.0,28.5,0.0,0.0,9.0,22.0,5,4
2021-05-08,1007.595,84.0,0.0,27.6,0.0,0.0,13.0,29.0,5,5
2021-05-09,1007.3,82.0,0.0,28.1,0.0,0.0,14.0,27.0,5,6
2021-05-10,1006.33,76.5,2.2,29.3,0.0,0.0,15.0,28.0,5,0
2021-05-11,1006.56,85.5,0.9,28.45,0.0,0.0,11.0,24.0,5,1
2021-05-12,1006.73,94.5,1.6,25.8,0.0,0.0,19.0,39.0,5,2
2021-05-13,1005.09,76.5,0.0,29.200000000000003,0.0,0.0,20.0,37.0,5,3
2021-05-14,1005.085,79.5,0.0,29.0,0.0,0.0,17.0,34.0,5,4
2021-05-15,1006.18,81.5,0.0,28.05,0.0,0.0,15.0,31.0,5,5
2021-05-16,1006.13,82.5,6.4,28.2,0.0,0.0,20.0,36.0,5,6
2021-05-17,1006.815,82.5,7.6,28.05,0.0,0.0,18.0,36.0,5,0
2021-05-18,1007.235,90.0,5.4,27.3,0.0,0.0,14.0,30.0,5,1
2021-05-19,1007.185,93.0,12.6,26.2,0.0,0.0,16.0,34.0,5,2
2021-05-20,1007.685,82.0,0.4,29.05,0.0,0.0,15.0,32.0,5,3
2021-05-21,1008.345,94.0,14.8,25.8,0.0,0.0,16.0,33.0,5,4
2021-05-22,1007.6,86.5,4.4,25.95,0.0,0.0,16.0,36.0,5,5
2021-05-23,1007.03,73.0,0.0,29.85,115.0,2.0,16.0,36.0,5,6
2021-05-24,1007.175,73.5,0.0,29.15,0.0,0.0,18.0,39.0,5,0
2021-05-25,1007.735,69.0,1.4,29.6,0.0,0.0,16.0,34.0,5,1
2021-05-26,1006.915,84.0,32.0,26.5,0.0,0.0,14.0,31.0,5,2
2021-05-27,1008.29,90.0,3.4,25.45,0.0,0.0,14.0,31.0,5,3
2021-05-28,1008.435,79.5,0.0,27.1,0.0,0.0,15.0,32.0,5,4
2021-05-29,1008.325,76.5,0.0,29.5,0.0,0.0,16.0,32.0,5,5
2021-05-30,1007.37,93.0,2.0,26.25,0.0,0.0,21.0,37.0,5,6
2021-05-31,1006.13,87.5,23.2,26.7,0.0,0.0,23.0,39.0,5,0
2021-06-01,1006.045,88.5,1.0,26.55,0.0,0.0,26.0,45.0,6,1
2021-06-02,1006.61,89.5,0.4,27.1,0.0,0.0,25.0,40.0,6,2
2021-06-03,1007.46,85.5,5.2,27.0,0.0,0.0,24.0,41.0,6,3
2021-06-04,1007.71,86.5,2.0,27.0,0.0,0.0,23.0,41.0,6,4
2021-06-05,1008.505,87.5,1.4,27.15,0.0,0.0,20.0,34.0,6,5
2021-06-06,1008.72,89.5,19.4,26.6,0.0,0.0,18.0,36.0,6,6
2021-06-07,1008.69,89.0,4.9,27.6,0.0,0.0,17.0,38.0,6,0
2021-06-08,1008.29,93.5,3.0,26.2,0.0,0.0,21.0,40.0,6,1
2021-06-09,1007.905,76.5,0.0,29.15,0.0,0.0,20.0,39.0,6,2
2021-06-10,1007.57,83.0,0.0,27.35,0.0,0.0,22.0,42.0,6,3
2021-06-11,1006.135,80.5,1.8,28.3,0.0,0.0,18.0,36.0,6,4
2021-06-12,1007.965,75.5,0.0,29.2,0.0,0.0,16.0,33.0,6,5
2021-06-13,1007.885,82.5,0.0,28.3,0.0,0.0,25.0,42.0,6,6
2021-06-14,1008.17,77.0,0.0,28.05,0.0,0.0,21.0,37.0,6,0
2021-06-15,1007.87,76.5,0.0,29.0,0.0,0.0,18.0,34.0,6,1
2021-06-16,1008.55,89.5,23.3,26.75,0.0,0.0,21.0,38.0,6,2
2021-06-17,1009.075,94.5,46.0,24.9,0.0,0.0,20.0,36.0,6,3
2021-06-18,1010.135,81.5,0.0,27.2,0.0,0.0,21.0,37.0,6,4
2021-06-19,1009.64,81.5,0.4,28.3,0.0,0.0,23.0,41.0,6,5
2021-06-20,1008.67,84.0,0.4,26.6,0.0,0.0,20.0,34.0,6,6
2021-06-21,1008.415,72.0,0.0,29.1,0.0,0.0,14.0,30.0,6,0
2021-06-22,1008.45,78.0,0.0,28.35,25.0,1.0,22.0,41.0,6,1
2021-06-23,1009.835,76.0,0.0,28.75,0.0,0.0,14.0,30.0,6,2
2021-06-24,1008.505,75.0,0.0,28.55,0.0,0.0,19.0,38.0,6,3
2021-06-25,1008.27,73.5,0.0,28.6,0.0,0.0,14.0,30.0,6,4
2021-06-26,1007.95,78.5,0.0,28.35,0.0,0.0,16.0,35.0,6,5
2021-06-27,1008.765,90.0,34.0,25.65,0.0,0.0,19.0,37.0,6,6
2021-06-28,1008.95,80.5,0.0,28.1,0.0,0.0,16.0,33.0,6,0
2021-06-29,1008.71,80.0,0.0,27.5,0.0,0.0,16.0,33.0,6,1
2021-06-30,1008.18,85.0,0.0,26.9,0.0,0.0,16.0,36.0,6,2
2021-07-01,1007.735,91.0,1.6,25.9,0.0,0.0,17.0,34.0,7,3
2021-07-02,1008.205,82.0,0.0,28.15,0.0,0.0,19.0,37.0,7,4
2021-07-03,1007.375,87.0,0.6,27.6,0.0,0.0,17.0,33.0,7,5
2021-07-04,1006.295,73.5,0.0,29.25,0.0,0.0,16.0,32.0,7,6
2021-07-05,1006.305,88.0,10.2,27.200000000000003,0.0,0.0,15.0,32.0,7,0
2021-07-06,1006.38,87.0,7.2,26.1,0.0,0.0,15.0,32.0,7,1
2021-07-07,1006.895,84.0,0.0,27.75,0.0,0.0,15.0,32.0,7,2
2021-07-08,1007.145,77.5,0.0,27.25,0.0,0.0,18.0,38.0,7,3
2021-07-09,1006.655,88.5,43.0,25.55,0.0,0.0,17.0,32.0,7,4
2021-07-10,1005.34,86.5,0.2,27.1,0.0,0.0,10.0,23.0,7,5
2021-07-11,1008.155,81.5,0.0,27.8,0.0,0.0,11.0,23.0,7,6
2021-07-12,1007.9,75.0,0.0,29.3,0.0,0.0,17.0,35.0,7,0
2021-07-13,1006.99,88.5,15.2,26.85,0.0,0.0,15.0,32.0,7,1
2021-07-14,1006.95,93.0,5.6,25.35,0.0,0.0,19.0,37.0,7,2
2021-07-15,1007.25,86.5,0.0,27.15,0.0,0.0,18.0,36.0,7,3
2021-07-16,1008.64,81.0,0.0,28.1,0.0,0.0,15.0,30.0,7,4
2021-07-17,1007.93,78.0,0.0,28.65,0.0,0.0,26.0,48.0,7,5
2021-07-18,1006.74,74.0,0.0,30.1,0.0,0.0,31.0,55.0,7,6
2021-07-19,1007.22,71.0,0.0,29.65,0.0,0.0,31.0,55.0,7,0
2021-07-20,1007.88,71.0,0.0,29.45,0.0,0.0,24.0,48.0,7,1
2021-07-21,1008.1,76.0,0.0,29.3,0.0,0.0,30.0,55.0,7,2
2021-07-22,1007.365,75.5,0.0,29.95,100.0,2.0,26.0,49.0,7,3
2021-07-23,1007.315,83.0,0.0,28.450000000000003,0.0,0.0,27.0,49.0,7,4
2021-07-24,1007.245,73.0,0.0,29.65,0.0,0.0,19.0,40.0,7,5
2021-07-25,1007.435,77.0,0.0,28.8,0.0,0.0,18.0,36.0,7,6
2021-07-26,1007.795,75.0,0.0,28.85,0.0,0.0,20.0,41.0,7,0
2021-07-27,1007.225,67.5,0.0,30.45,115.0,1.5,15.0,34.0,7,1
2021-07-28,1007.06,77.0,0.8,28.95,120.0,3.0,14.0,31.0,7,2
2021-07-29,1007.84,81.0,3.0,28.1,0.0,0.0,17.0,34.0,7,3
2021-07-30,1009.0,89.5,4.4,25.5,0.0,0.0,12.0,27.0,7,4
2021-07-31,1008.6,91.0,9.1,26.25,0.0,0.0,15.0,30.0,7,5
2021-08-01,1008.185,84.0,0.0,26.75,0.0,0.0,11.0,27.0,8,6
2021-08-02,1008.11,77.5,0.0,28.4,0.0,0.0,14.0,31.0,8,0
2021-08-03,1008.74,67.5,0.0,29.7,225.0,5.0,14.0,32.0,8,1
2021-08-04,1009.525,71.0,0.0,29.0,200.0,4.0,11.0,28.0,8,2
2021-08-05,1008.765,75.5,0.0,29.4,0.0,0.0,13.0,29.0,8,3
2021-08-06,1008.5,72.5,0.0,29.3,0.0,0.0,21.0,42.0,8,4
2021-08-07,1009.415,82.0,0.0,27.9,0.0,0.0,18.0,37.0,8,5
2021-08-08,1009.42,70.5,0.0,30.05,0.0,0.0,13.0,30.0,8,6
2021-08-09,1008.605,72.0,0.0,29.05,0.0,0.0,15.0,34.0,8,0
2021-08-10,1007.2,79.5,0.0,28.2,0.0,0.0,11.0,23.0,8,1
2021-08-11,1008.425,77.0,0.0,28.200000000000003,0.0,0.0,14.0,27.0,8,2
2021-08-12,1009.995,78.5,0.0,28.25,0.0,0.0,18.0,35.0,8,3
2021-08-13,1009.115,89.0,11.4,27.0,0.0,0.0,18.0,34.0,8,4
2021-08-14,1007.72,82.5,3.0,27.35,0.0,0.0,19.0,36.0,8,5
2021-08-15,1008.54,89.5,46.6,26.15,0.0,0.0,17.0,33.0,8,6
2021-08-16,1011.08,93.0,0.4,25.4,0.0,0.0,14.0,28.0,8,0
2021-08-17,1010.75,82.0,0.0,27.5,0.0,0.0,14.0,30.0,8,1
2021-08-18,1008.735,85.5,0.0,26.55,85.0,1.0,17.0,34.0,8,2
2021-08-19,1008.36,83.5,0.0,26.3,0.0,0.0,16.0,33.0,8,3
2021-08-20,1008.255,89.0,4.8,25.65,0.0,0.0,15.0,29.0,8,4
2021-08-21,1008.5,82.5,0.2,27.200000000000003,0.0,0.0,17.0,33.0,8,5
2021-08-22,1009.1,81.5,1.8,26.7,0.0,0.0,13.0,26.0,8,6
2021-08-23,1008.69,76.5,0.0,28.95,0.0,0.0,14.0,31.0,8,0
2021-08-24,1007.865,84.0,1.8,26.6,85.0,2.0,13.0,29.0,8,1
2021-08-25,1007.88,75.5,0.0,28.55,0.0,0.0,15.0,30.0,8,2
2021-08-26,1007.48,76.5,0.0,28.25,0.0,0.0,12.0,27.0,8,3
2021-08-27,1006.7,80.5,0.0,28.2,0.0,0.0,18.0,36.0,8,4
2021-08-28,1006.93,91.5,5.0,25.75,0.0,0.0,21.0,41.0,8,5
2021-08-29,1006.61,93.5,1.9,24.85,0.0,0.0,20.0,37.0,8,6
2021-08-30,1007.83,92.0,8.7,25.65,0.0,0.0,18.0,34.0,8,0
2021-08-31,1008.87,81.0,0.0,27.85,0.0,0.0,15.0,29.0,8,1
2021-09-01,1008.31,80.0,0.0,28.25,0.0,0.0,19.0,36.0,9,2
2021-09-02,1008.35,77.0,0.0,27.7,95.0,1.5,18.0,35.0,9,3
2021-09-03,1008.28,78.5,0.0,28.05,0.0,0.0,22.0,42.0,9,4
2021-09-04,1008.525,84.5,1.6,26.75,0.0,0.0,23.0,46.0,9,5
2021-09-05,1008.235,77.0,0.2,28.05,0.0,0.0,23.0,45.0,9,6
2021-09-06,1009.23,72.0,0.0,29.1,0.0,0.0,22.0,46.0,9,0
2021-09-07,1008.945,85.5,0.2,26.7,0.0,0.0,20.0,41.0,9,1
2021-09-08,1007.285,72.5,2.4,28.8,0.0,0.0,16.0,36.0,9,2
2021-09-09,1008.275,85.0,3.2,26.45,0.0,0.0,11.0,25.0,9,3
2021-09-10,1008.575,92.5,3.8,26.0,0.0,0.0,17.0,37.0,9,4
2021-09-11,1007.98,89.5,0.3,27.1,0.0,0.0,15.0,34.0,9,5
2021-09-12,1007.045,80.0,0.0,27.35,0.0,0.0,17.0,33.0,9,6
2021-09-13,1007.56,83.0,1.4,26.1,0.0,0.0,12.0,27.0,9,0
2021-09-14,1008.275,78.5,3.6,27.5,0.0,0.0,20.0,42.0,9,1
2021-09-15,1009.145,91.5,0.0,26.15,0.0,0.0,17.0,34.0,9,2
2021-09-16,1008.42,82.0,18.4,27.45,0.0,0.0,21.0,40.0,9,3
2021-09-17,1007.97,91.0,7.6,26.15,0.0,0.0,22.0,41.0,9,4
2021-09-18,1007.95,79.5,0.0,27.65,0.0,0.0,21.0,41.0,9,5
2021-09-19,1008.69,85.0,7.0,27.2,0.0,0.0,16.0,32.0,9,6
2021-09-20,1008.755,82.5,0.0,27.2,0.0,0.0,10.0,25.0,9,0
2021-09-21,1007.675,88.5,3.2,25.65,0.0,0.0,15.0,32.0,9,1
2021-09-22,1007.55,83.0,0.0,27.7,0.0,0.0,14.0,32.0,9,2
2021-09-23,1007.84,90.5,6.0,26.6,0.0,0.0,19.0,40.0,9,3
2021-09-24,1008.61,90.0,0.6,26.8,0.0,0.0,22.0,43.0,9,4
2021-09-25,1007.55,96.0,12.0,24.6,0.0,0.0,17.0,35.0,9,5
2021-09-26,1006.74,93.5,1.7,25.7,0.0,0.0,11.0,25.0,9,6
2021-09-27,1007.215,94.5,3.4,24.85,0.0,0.0,13.0,28.0,9,0
2021-09-28,1007.68,78.5,0.6,28.35,0.0,0.0,10.0,23.0,9,1
2021-09-29,1007.005,86.0,0.0,27.05,0.0,0.0,17.0,34.0,9,2
2021-09-30,1006.96,83.0,6.2,27.75,0.0,0.0,16.0,31.0,9,3
2021-10-01,1007.53,79.0,0.0,27.85,0.0,0.0,14.0,30.0,10,4
2021-10-02,1008.37,79.5,0.0,28.65,0.0,0.0,17.0,34.0,10,5
2021-10-03,1008.08,91.5,0.0,26.55,0.0,0.0,21.0,39.0,10,6
2021-10-04,1006.84,93.0,58.8,25.7,0.0,0.0,18.0,35.0,10,0
2021-10-05,1007.06,89.0,0.0,25.7,0.0,0.0,17.0,35.0,10,1
2021-10-06,1006.455,94.5,5.8,24.85,0.0,0.0,15.0,30.0,10,2
2021-10-07,1005.865,95.5,4.8,25.1,0.0,0.0,12.0,26.0,10,3
2021-10-08,1005.88,90.5,0.8,26.15,0.0,0.0,10.0,25.0,10,4
2021-10-09,1006.94,78.0,0.0,28.5,0.0,0.0,16.0,33.0,10,5
2021-10-10,1006.9,74.5,0.0,28.15,105.0,2.0,14.0,31.0,10,6
2021-10-11,1005.065,75.0,0.0,28.8,110.0,2.5,19.0,39.0,10,0
2021-10-12,1005.665,69.0,0.0,29.65,0.0,0.0,19.0,38.0,10,1
2021-10-13,1005.325,67.5,0.0,29.75,0.0,0.0,16.0,36.0,10,2
2021-10-14,1004.885,74.0,0.0,28.7,105.0,1.0,18.0,36.0,10,3
2021-10-15,1005.27,80.5,0.0,28.55,0.0,0.0,25.0,45.0,10,4
2021-10-16,1006.54,79.0,0.0,28.55,0.0,0.0,20.0,38.0,10,5
2021-10-17,1008.215,87.5,4.4,26.5,0.0,0.0,13.0,26.0,10,6
2021-10-18,1008.66,83.0,7.0,27.65,0.0,0.0,17.0,33.0,10,0
2021-10-19,1010.565,83.5,4.0,27.75,0.0,0.0,11.0,24.0,10,1
2021-10-20,1011.54,86.0,7.2,27.55,0.0,0.0,18.0,33.0,10,2
2021-10-21,1011.75,90.0,0.0,26.0,0.0,0.0,15.0,32.0,10,3
2021-10-22,1010.495,88.0,0.0,26.8,0.0,0.0,18.0,36.0,10,4
2021-10-23,1010.51,93.0,6.8,25.95,0.0,0.0,21.0,42.0,10,5
2021-10-24,1009.835,89.5,0.0,26.15,0.0,0.0,16.0,32.0,10,6
2021-10-25,1008.96,87.5,0.0,27.0,0.0,0.0,20.0,39.0,10,0
2021-10-26,1008.0,85.0,0.0,27.8,0.0,0.0,17.0,31.0,10,1
2021-10-27,1008.275,95.0,54.8,25.75,0.0,0.0,14.0,29.0,10,2
2021-10-28,1008.345,81.5,0.0,28.05,0.0,0.0,16.0,31.0,10,3
2021-10-29,1009.195,84.0,0.0,28.75,0.0,0.0,12.0,25.0,10,4
2021-10-30,1010.59,84.0,0.4,27.75,0.0,0.0,13.0,25.0,10,5
2021-10-31,1010.68,90.0,1.9,26.25,0.0,0.0,13.0,26.0,10,6
2021-11-01,1009.41,86.0,9.6,27.9,0.0,0.0,12.0,25.0,11,0
2021-11-02,1009.63,95.0,3.6,25.55,0.0,0.0,17.0,33.0,11,1
2021-11-03,1009.15,95.0,6.8,25.0,0.0,0.0,12.0,29.0,11,2
2021-11-04,1009.005,95.0,7.4,25.5,0.0,0.0,12.0,24.0,11,3
2021-11-05,1007.535,86.5,4.0,26.85,0.0,0.0,9.0,20.0,11,4
2021-11-06,1005.71,92.0,22.2,25.4,0.0,0.0,14.0,32.0,11,5
2021-11-07,1005.39,85.5,0.0,27.7,0.0,0.0,10.0,23.0,11,6
